domain,year,url
americanstandard-us.com,2016,https://web.archive.org/web/20161231172104/https://www.americanstandard-us.com/
americanstandard-us.com,2017,https://web.archive.org/web/20171216150347/https://www.americanstandard-us.com/
americanstandard-us.com,2018,https://web.archive.org/web/20181216074452/https://www.americanstandard-us.com/
americanstandard-us.com,2019,https://web.archive.org/web/20191225191208/https://www.americanstandard-us.com/
americanstandard-us.com,2020,https://web.archive.org/web/20201229170732/https://www.americanstandard-us.com/
americanstandard-us.com,2021,https://web.archive.org/web/20211230220246/https://www.americanstandard-us.com/
americanstandard-us.com,2022,https://web.archive.org/web/20221231065543/https://www.americanstandard-us.com/
americanstandard-us.com,2023,https://web.archive.org/web/20231226131137/https://www.americanstandard-us.com/
americanstandard-us.com,2024,https://web.archive.org/web/20241231130325/https://www.americanstandard-us.com/
americanstandard-us.com,2025,https://web.archive.org/web/20250503083315/https://www.americanstandard-us.com/
